Year,FIPS,Month,MedianHousePrice,diff_12,train_and_predicted
2014-10,34027,Oct,437755.0,10990.0,437755.0
2014-11,34027,Nov,438300.0,10256.0,438300.0
2014-12,34027,Dec,439762.0,9802.0,439762.0
2015-01,34027,Jan,442017.0,10440.0,442017.0
2015-02,34027,Feb,444063.0,10769.0,444063.0
2015-03,34027,Mar,444821.0,10480.0,444821.0
2015-04,34027,Apr,444885.0,9313.0,444885.0
2015-05,34027,May,445081.0,8003.0,445081.0
2015-06,34027,Jun,446285.0,8419.0,446285.0
2015-07,34027,Jul,446305.0,7703.0,446305.0
2015-08,34027,Aug,445598.0,7330.0,445598.0
2015-09,34027,Sep,444709.0,6817.0,444709.0
2015-10,34027,Oct,444038.0,6283.0,444038.0
2015-11,34027,Nov,443797.0,5497.0,443797.0
2015-12,34027,Dec,443913.0,4151.0,443913.0
2016-01,34027,Jan,442759.0,742.0,442759.0
2016-02,34027,Feb,441341.0,-2722.0,441341.0
2016-03,34027,Mar,439772.0,-5049.0,439772.0
2016-04,34027,Apr,440678.0,-4207.0,440678.0
2016-05,34027,May,442490.0,-2591.0,442490.0
2016-06,34027,Jun,443342.0,-2943.0,443342.0
2016-07,34027,Jul,443663.0,-2642.0,443663.0
2016-08,34027,Aug,443175.0,-2423.0,443175.0
2016-09,34027,Sep,443085.0,-1624.0,443085.0
2016-10,34027,Oct,443501.0,-537.0,443501.0
2016-11,34027,Nov,443958.0,161.0,443958.0
2016-12,34027,Dec,444111.0,198.0,444111.0
2017-01,34027,Jan,445170.0,2411.0,445170.0
2017-02,34027,Feb,445980.0,4639.0,445980.0
2017-03,34027,Mar,448271.0,8499.0,448271.0
2017-04,34027,Apr,448162.0,7484.0,448162.0
2017-05,34027,May,448931.0,6441.0,448931.0
2017-06,34027,Jun,450319.0,6977.0,450319.0
2017-07,34027,Jul,453521.0,9858.0,453521.0
2017-08,34027,Aug,456530.0,13355.0,456530.0
2017-09,34027,Sep,457640.0,14555.0,457640.0
2017-10,34027,Oct,457604.0,14103.0,457604.0
2017-11,34027,Nov,457595.0,13637.0,457595.0
2017-12,34027,Dec,457995.0,13884.0,457995.0
2018-01,34027,Jan,458877.0,13707.0,458877.0
2018-02,34027,Feb,461892.0,15912.0,461892.0
2018-03,34027,Mar,464686.0,16415.0,464686.0
2018-04,34027,Apr,468352.0,20190.0,468352.0
2018-05,34027,May,468848.0,19917.0,468848.0
2018-06,34027,Jun,468431.0,18112.0,468431.0
2018-07,34027,Jul,466647.0,13126.0,466647.0
2018-08,34027,Aug,465784.0,9254.0,465784.0
2018-09,34027,Sep,466959.0,9319.0,466959.0
2018-10,34027,Oct,467782.0,10178.0,467782.0
2018-11,34027,Nov,468955.0,11360.0,468955.0
2018-12,34027,Dec,470112.0,12117.0,470112.0
2019-01,34027,Jan,469766.0,10889.0,469766.0
2019-02,34027,Feb,469199.0,7307.0,469199.0
2019-03,34027,Mar,466136.0,1450.0,466136.0
2019-04,34027,Apr,466262.0,-2090.0,466262.0
2019-05,34027,May,466129.0,-2719.0,466129.0
2019-06,34027,Jun,467021.0,-1410.0,467021.0
2019-07,34027,Jul,466721.0,74.0,466721.0
2019-08,34027,Aug,466222.0,438.0,466222.0
2019-09,34027,Sep,465541.0,-1418.0,465541.0
2019-10,34027,Oct,465758.0,-2024.0,465758.0
2019-11,34027,Nov,465833.0,-3122.0,465833.0
2019-12,34027,Dec,465925.0,-4187.0,465925.0
2020-01,34027,Jan,463962.0,-5804.0,463962.0
2020-02,34027,Feb,461930.0,-7269.0,461930.0
2020-03,34027,Mar,462830.0,-3306.0,462830.0
2020-04,34027,Apr,464638.0,-1624.0,464638.0
2020-05,34027,May,466255.0,126.0,466255.0
2020-06,34027,Jun,465635.0,-1386.0,465635.0
2020-07,34027,Jul,467142.0,421.0,467142.0
2020-08,34027,Aug,471079.0,4857.0,471079.0
2020-09,34027,Sep,477009.0,11468.0,477009.0
2020-10,34027,Oct,482798.0,17040.0,482798.0
2020-11,34027,Nov,488209.0,22376.0,488209.0
2020-12,34027,Dec,493446.0,27521.0,493446.0
2021-01,34027,Jan,496982.0,33020.0,496982.0
2021-02,34027,Feb,502673.0,40743.0,502673.0
2021-03,34027,Mar,507933.0,45103.0,507933.0
2021-04,34027,Apr,514527.0,49889.0,514527.0
2021-05,34027,May,521171.0,54916.0,521171.0
2021-06,34027,Jun,528569.0,62934.0,528569.0
2021-07,34027,Jul,535839.0,68697.0,535839.0
2021-08,34027,Aug,541535.0,70456.0,541535.0
2021-09,34027,Sep,545912.0,68903.0,545912.0
2021-10,34027,Oct,547577.0,64779.0,547577.0
2021-11,34027,Nov,549340.0,61131.0,549340.0
2021-12,34027,Dec,551124.0,57678.0,551124.0
2022-01,34027,Jan,555485.0,58503.0,555485.0
2022-02,34027,Feb,557960.0,55287.0,557960.0
2022-03,34027,Mar,561682.0,53749.0,561682.0
2000-01,34029,Jan,159023.0,,159023.0
2000-02,34029,Feb,159925.0,,159925.0
2000-03,34029,Mar,160332.0,,160332.0
2000-04,34029,Apr,161551.0,,161551.0
2000-05,34029,May,162537.0,,162537.0
2000-06,34029,Jun,163815.0,,163815.0
2000-07,34029,Jul,165020.0,,165020.0
2000-08,34029,Aug,166468.0,,166468.0
2000-09,34029,Sep,168424.0,,168424.0
2000-10,34029,Oct,170260.0,,170260.0
2000-11,34029,Nov,171953.0,,171953.0
2000-12,34029,Dec,173119.0,,173119.0
2001-01,34029,Jan,174283.0,15260.0,174283.0
2001-02,34029,Feb,175865.0,15940.0,175865.0
2001-03,34029,Mar,177597.0,17265.0,177597.0
2001-04,34029,Apr,179421.0,17870.0,179421.0
2001-05,34029,May,180850.0,18313.0,180850.0
2001-06,34029,Jun,182505.0,18690.0,182505.0
2001-07,34029,Jul,184551.0,19531.0,184551.0
2001-08,34029,Aug,186956.0,20488.0,186956.0
2001-09,34029,Sep,189706.0,21282.0,189706.0
2001-10,34029,Oct,191933.0,21673.0,191933.0
2001-11,34029,Nov,193782.0,21829.0,193782.0
2001-12,34029,Dec,195071.0,21952.0,195071.0
2002-01,34029,Jan,196905.0,22622.0,196905.0
2002-02,34029,Feb,199134.0,23269.0,199134.0
2002-03,34029,Mar,201602.0,24005.0,201602.0
2002-04,34029,Apr,204202.0,24781.0,204202.0
2002-05,34029,May,206784.0,25934.0,206784.0
2002-06,34029,Jun,209715.0,27210.0,209715.0
2002-07,34029,Jul,212859.0,28308.0,212859.0
2002-08,34029,Aug,216688.0,29732.0,216688.0
2002-09,34029,Sep,221646.0,31940.0,221646.0
2002-10,34029,Oct,227181.0,35248.0,227181.0
2002-11,34029,Nov,232313.0,38531.0,232313.0
2002-12,34029,Dec,235796.0,40725.0,235796.0
2003-01,34029,Jan,238419.0,41514.0,238419.0
2003-02,34029,Feb,241283.0,42149.0,241283.0
2003-03,34029,Mar,244988.0,43386.0,244988.0
2003-04,34029,Apr,248598.0,44396.0,248598.0
2003-05,34029,May,252122.0,45338.0,252122.0
2003-06,34029,Jun,255461.0,45746.0,255461.0
2003-07,34029,Jul,259848.0,46989.0,259848.0
2003-08,34029,Aug,264349.0,47661.0,264349.0
2003-09,34029,Sep,268072.0,46426.0,268072.0
2003-10,34029,Oct,271290.0,44109.0,271290.0
2003-11,34029,Nov,274173.0,41860.0,274173.0
2003-12,34029,Dec,277272.0,41476.0,277272.0
2004-01,34029,Jan,280351.0,41932.0,280351.0
2004-02,34029,Feb,282960.0,41677.0,282960.0
2004-03,34029,Mar,286337.0,41349.0,286337.0
2004-04,34029,Apr,290840.0,42242.0,290840.0
2004-05,34029,May,296312.0,44190.0,296312.0
2004-06,34029,Jun,301647.0,46186.0,301647.0
2004-07,34029,Jul,304829.0,44981.0,304829.0
2004-08,34029,Aug,307228.0,42879.0,307228.0
2004-09,34029,Sep,309892.0,41820.0,309892.0
2004-10,34029,Oct,314001.0,42711.0,314001.0
2004-11,34029,Nov,318457.0,44284.0,318457.0
2004-12,34029,Dec,322189.0,44917.0,322189.0
2005-01,34029,Jan,325529.0,45178.0,325529.0
2005-02,34029,Feb,328055.0,45095.0,328055.0
2005-03,34029,Mar,331870.0,45533.0,331870.0
2005-04,34029,Apr,336087.0,45247.0,336087.0
2005-05,34029,May,340896.0,44584.0,340896.0
2005-06,34029,Jun,345116.0,43469.0,345116.0
2005-07,34029,Jul,348329.0,43500.0,348329.0
2005-08,34029,Aug,352081.0,44853.0,352081.0
2005-09,34029,Sep,354940.0,45048.0,354940.0
2005-10,34029,Oct,358433.0,44432.0,358433.0
2005-11,34029,Nov,361393.0,42936.0,361393.0
2005-12,34029,Dec,365007.0,42818.0,365007.0
2006-01,34029,Jan,368349.0,42820.0,368349.0
2006-02,34029,Feb,371433.0,43378.0,371433.0
2006-03,34029,Mar,374193.0,42323.0,374193.0
2006-04,34029,Apr,376991.0,40904.0,376991.0
2006-05,34029,May,379631.0,38735.0,379631.0
2006-06,34029,Jun,381916.0,36800.0,381916.0
2006-07,34029,Jul,383189.0,34860.0,383189.0
2006-08,34029,Aug,384067.0,31986.0,384067.0
2006-09,34029,Sep,383867.0,28927.0,383867.0
2006-10,34029,Oct,383130.0,24697.0,383130.0
2006-11,34029,Nov,381134.0,19741.0,381134.0
2006-12,34029,Dec,378759.0,13752.0,378759.0
2007-01,34029,Jan,376121.0,7772.0,376121.0
2007-02,34029,Feb,374588.0,3155.0,374588.0
2007-03,34029,Mar,372948.0,-1245.0,372948.0
2007-04,34029,Apr,371963.0,-5028.0,371963.0
2007-05,34029,May,371049.0,-8582.0,371049.0
2007-06,34029,Jun,369235.0,-12681.0,369235.0
2007-07,34029,Jul,367029.0,-16160.0,367029.0
2007-08,34029,Aug,364246.0,-19821.0,364246.0
2007-09,34029,Sep,362217.0,-21650.0,362217.0
2007-10,34029,Oct,359930.0,-23200.0,359930.0
2007-11,34029,Nov,356430.0,-24704.0,356430.0
2007-12,34029,Dec,353618.0,-25141.0,353618.0
2008-01,34029,Jan,353323.0,-22798.0,353323.0
2008-02,34029,Feb,353922.0,-20666.0,353922.0
2008-03,34029,Mar,353166.0,-19782.0,353166.0
2008-04,34029,Apr,348268.0,-23695.0,348268.0
2008-05,34029,May,343444.0,-27605.0,343444.0
2008-06,34029,Jun,339525.0,-29710.0,339525.0
2008-07,34029,Jul,337522.0,-29507.0,337522.0
2008-08,34029,Aug,335312.0,-28934.0,335312.0
2008-09,34029,Sep,332893.0,-29324.0,332893.0
2008-10,34029,Oct,329894.0,-30036.0,329894.0
2008-11,34029,Nov,326782.0,-29648.0,326782.0
2008-12,34029,Dec,324448.0,-29170.0,324448.0
2009-01,34029,Jan,321598.0,-31725.0,321598.0
2009-02,34029,Feb,318456.0,-35466.0,318456.0
2009-03,34029,Mar,314666.0,-38500.0,314666.0
2009-04,34029,Apr,312333.0,-35935.0,312333.0
2009-05,34029,May,310213.0,-33231.0,310213.0
2009-06,34029,Jun,308512.0,-31013.0,308512.0
2009-07,34029,Jul,305875.0,-31647.0,305875.0
2009-08,34029,Aug,303962.0,-31350.0,303962.0
2009-09,34029,Sep,301993.0,-30900.0,301993.0
2009-10,34029,Oct,301516.0,-28378.0,301516.0
2009-11,34029,Nov,301082.0,-25700.0,301082.0
2009-12,34029,Dec,301061.0,-23387.0,301061.0
2010-01,34029,Jan,300749.0,-20849.0,300749.0
2010-02,34029,Feb,300927.0,-17529.0,300927.0
2010-03,34029,Mar,301145.0,-13521.0,301145.0
2010-04,34029,Apr,301134.0,-11199.0,301134.0
2010-05,34029,May,300246.0,-9967.0,300246.0
2010-06,34029,Jun,298884.0,-9628.0,298884.0
2010-07,34029,Jul,297481.0,-8394.0,297481.0
2010-08,34029,Aug,296344.0,-7618.0,296344.0
2010-09,34029,Sep,294659.0,-7334.0,294659.0
2010-10,34029,Oct,292409.0,-9107.0,292409.0
2010-11,34029,Nov,290581.0,-10501.0,290581.0
2010-12,34029,Dec,289889.0,-11172.0,289889.0
2011-01,34029,Jan,288810.0,-11939.0,288810.0
2011-02,34029,Feb,287176.0,-13751.0,287176.0
2011-03,34029,Mar,285105.0,-16040.0,285105.0
2011-04,34029,Apr,282712.0,-18422.0,282712.0
2011-05,34029,May,279823.0,-20423.0,279823.0
2011-06,34029,Jun,277232.0,-21652.0,277232.0
2011-07,34029,Jul,274848.0,-22633.0,274848.0
2011-08,34029,Aug,273207.0,-23137.0,273207.0
2011-09,34029,Sep,271343.0,-23316.0,271343.0
2011-10,34029,Oct,270359.0,-22050.0,270359.0
2011-11,34029,Nov,268660.0,-21921.0,268660.0
2011-12,34029,Dec,266925.0,-22964.0,266925.0
2012-01,34029,Jan,265338.0,-23472.0,265338.0
2012-02,34029,Feb,265476.0,-21700.0,265476.0
2012-03,34029,Mar,265378.0,-19727.0,265378.0
2012-04,34029,Apr,264235.0,-18477.0,264235.0
2012-05,34029,May,263024.0,-16799.0,263024.0
2012-06,34029,Jun,261567.0,-15665.0,261567.0
2012-07,34029,Jul,260864.0,-13984.0,260864.0
2012-08,34029,Aug,259532.0,-13675.0,259532.0
2012-09,34029,Sep,259162.0,-12181.0,259162.0
2012-10,34029,Oct,258815.0,-11544.0,258815.0
2012-11,34029,Nov,259041.0,-9619.0,259041.0
2012-12,34029,Dec,258979.0,-7946.0,258979.0
2013-01,34029,Jan,259511.0,-5827.0,259511.0
2013-02,34029,Feb,259166.0,-6310.0,259166.0
2013-03,34029,Mar,258709.0,-6669.0,258709.0
2013-04,34029,Apr,258649.0,-5586.0,258649.0
2013-05,34029,May,259809.0,-3215.0,259809.0
2013-06,34029,Jun,261897.0,330.0,261897.0
2013-07,34029,Jul,264040.0,3176.0,264040.0
2013-08,34029,Aug,266621.0,7089.0,266621.0
2013-09,34029,Sep,269272.0,10110.0,269272.0
2013-10,34029,Oct,271378.0,12563.0,271378.0
2013-11,34029,Nov,273049.0,14008.0,273049.0
2013-12,34029,Dec,274503.0,15524.0,274503.0
2014-01,34029,Jan,276552.0,17041.0,276552.0
2014-02,34029,Feb,277387.0,18221.0,277387.0
2014-03,34029,Mar,279872.0,21163.0,279872.0
2014-04,34029,Apr,281714.0,23065.0,281714.0
2014-05,34029,May,283988.0,24179.0,283988.0
2014-06,34029,Jun,284455.0,22558.0,284455.0
2014-07,34029,Jul,284631.0,20591.0,284631.0
2014-08,34029,Aug,283913.0,17292.0,283913.0
2014-09,34029,Sep,282771.0,13499.0,282771.0
2014-10,34029,Oct,281406.0,10028.0,281406.0
2014-11,34029,Nov,279879.0,6830.0,279879.0
2014-12,34029,Dec,278706.0,4203.0,278706.0
2015-01,34029,Jan,278126.0,1574.0,278126.0
2015-02,34029,Feb,279246.0,1859.0,279246.0
2015-03,34029,Mar,279836.0,-36.0,279836.0
2015-04,34029,Apr,280289.0,-1425.0,280289.0
2015-05,34029,May,280047.0,-3941.0,280047.0
2015-06,34029,Jun,280396.0,-4059.0,280396.0
2015-07,34029,Jul,280451.0,-4180.0,280451.0
2015-08,34029,Aug,280265.0,-3648.0,280265.0
2015-09,34029,Sep,279493.0,-3278.0,279493.0
2015-10,34029,Oct,279320.0,-2086.0,279320.0
2015-11,34029,Nov,280413.0,534.0,280413.0
2015-12,34029,Dec,281102.0,2396.0,281102.0
2016-01,34029,Jan,281257.0,3131.0,281257.0
2016-02,34029,Feb,280141.0,895.0,280141.0
2016-03,34029,Mar,280017.0,181.0,280017.0
2016-04,34029,Apr,280971.0,682.0,280971.0
2016-05,34029,May,281829.0,1782.0,281829.0
2016-06,34029,Jun,283158.0,2762.0,283158.0
2016-07,34029,Jul,283783.0,3332.0,283783.0
2016-08,34029,Aug,284772.0,4507.0,284772.0
2016-09,34029,Sep,285151.0,5658.0,285151.0
2016-10,34029,Oct,284789.0,5469.0,284789.0
2016-11,34029,Nov,285023.0,4610.0,285023.0
2016-12,34029,Dec,285119.0,4017.0,285119.0
2017-01,34029,Jan,286983.0,5726.0,286983.0
2017-02,34029,Feb,288413.0,8272.0,288413.0
2017-03,34029,Mar,290004.0,9987.0,290004.0
2017-04,34029,Apr,289916.0,8945.0,289916.0
2017-05,34029,May,290819.0,8990.0,290819.0
2017-06,34029,Jun,290917.0,7759.0,290917.0
2017-07,34029,Jul,291377.0,7594.0,291377.0
2017-08,34029,Aug,291849.0,7077.0,291849.0
2017-09,34029,Sep,293229.0,8078.0,293229.0
2017-10,34029,Oct,295020.0,10231.0,295020.0
2017-11,34029,Nov,296557.0,11534.0,296557.0
2017-12,34029,Dec,297406.0,12287.0,297406.0
2018-01,34029,Jan,297783.0,10800.0,297783.0
2018-02,34029,Feb,297882.0,9469.0,297882.0
2018-03,34029,Mar,298194.0,8190.0,298194.0
2018-04,34029,Apr,300209.0,10293.0,300209.0
2018-05,34029,May,302405.0,11586.0,302405.0
2018-06,34029,Jun,304781.0,13864.0,304781.0
2018-07,34029,Jul,306652.0,15275.0,306652.0
2018-08,34029,Aug,306961.0,15112.0,306961.0
2018-09,34029,Sep,307160.0,13931.0,307160.0
2018-10,34029,Oct,306296.0,11276.0,306296.0
2018-11,34029,Nov,305617.0,9060.0,305617.0
2018-12,34029,Dec,305732.0,8326.0,305732.0
2019-01,34029,Jan,305181.0,7398.0,305181.0
2019-02,34029,Feb,305601.0,7719.0,305601.0
2019-03,34029,Mar,305435.0,7241.0,305435.0
2019-04,34029,Apr,306388.0,6179.0,306388.0
2019-05,34029,May,307313.0,4908.0,307313.0
2019-06,34029,Jun,308493.0,3712.0,308493.0
2019-07,34029,Jul,308546.0,1894.0,308546.0
2019-08,34029,Aug,307901.0,940.0,307901.0
2019-09,34029,Sep,306171.0,-989.0,306171.0
2019-10,34029,Oct,304991.0,-1305.0,304991.0
2019-11,34029,Nov,304874.0,-743.0,304874.0
2019-12,34029,Dec,305245.0,-487.0,305245.0
2020-01,34029,Jan,306343.0,1162.0,306343.0
2020-02,34029,Feb,307486.0,1885.0,307486.0
2020-03,34029,Mar,309744.0,4309.0,309744.0
2020-04,34029,Apr,311738.0,5350.0,311738.0
2020-05,34029,May,311312.0,3999.0,311312.0
2020-06,34029,Jun,310458.0,1965.0,310458.0
2020-07,34029,Jul,311537.0,2991.0,311537.0
2020-08,34029,Aug,315729.0,7828.0,315729.0
2020-09,34029,Sep,321608.0,15437.0,321608.0
2020-10,34029,Oct,326592.0,21601.0,326592.0
2020-11,34029,Nov,331906.0,27032.0,331906.0
2020-12,34029,Dec,337027.0,31782.0,337027.0
2021-01,34029,Jan,342147.0,35804.0,342147.0
2021-02,34029,Feb,348562.0,41076.0,348562.0
2021-03,34029,Mar,356273.0,46529.0,356273.0
2021-04,34029,Apr,366764.0,55026.0,366764.0
2021-05,34029,May,377669.0,66357.0,377669.0
2021-06,34029,Jun,391510.0,81052.0,391510.0
2021-07,34029,Jul,403452.0,91915.0,403452.0
2021-08,34029,Aug,413774.0,98045.0,413774.0
2021-09,34029,Sep,420592.0,98984.0,420592.0
2021-10,34029,Oct,426963.0,100371.0,426963.0
2021-11,34029,Nov,431715.0,99809.0,431715.0
2021-12,34029,Dec,435445.0,98418.0,435445.0
2022-01,34029,Jan,439684.0,97537.0,439684.0
2022-02,34029,Feb,446228.0,97666.0,446228.0
2022-03,34029,Mar,453404.0,97131.0,453404.0
2000-01,34033,Jan,97744.0,,97744.0
2000-02,34033,Feb,97989.0,,97989.0
2000-03,34033,Mar,98281.0,,98281.0
2000-04,34033,Apr,98964.0,,98964.0
2000-05,34033,May,99692.0,,99692.0
2000-06,34033,Jun,100422.0,,100422.0
2000-07,34033,Jul,101137.0,,101137.0
2000-08,34033,Aug,101636.0,,101636.0
2000-09,34033,Sep,102185.0,,102185.0
2000-10,34033,Oct,102597.0,,102597.0
2000-11,34033,Nov,103194.0,,103194.0
2000-12,34033,Dec,103708.0,,103708.0
2001-01,34033,Jan,104407.0,6663.0,104407.0
2001-02,34033,Feb,105348.0,7359.0,105348.0
2001-03,34033,Mar,106243.0,7962.0,106243.0
2001-04,34033,Apr,107171.0,8207.0,107171.0
2001-05,34033,May,107889.0,8197.0,107889.0
2001-06,34033,Jun,108687.0,8265.0,108687.0
2001-07,34033,Jul,109302.0,8165.0,109302.0
2001-08,34033,Aug,109814.0,8178.0,109814.0
2001-09,34033,Sep,110319.0,8134.0,110319.0
2001-10,34033,Oct,110840.0,8243.0,110840.0
2001-11,34033,Nov,111502.0,8308.0,111502.0
2001-12,34033,Dec,112255.0,8547.0,112255.0
2002-01,34033,Jan,113189.0,8782.0,113189.0
2002-02,34033,Feb,114384.0,9036.0,114384.0
2002-03,34033,Mar,115669.0,9426.0,115669.0
2002-04,34033,Apr,116954.0,9783.0,116954.0
2002-05,34033,May,117958.0,10069.0,117958.0
2002-06,34033,Jun,118878.0,10191.0,118878.0
2002-07,34033,Jul,119708.0,10406.0,119708.0
2002-08,34033,Aug,120480.0,10666.0,120480.0
2002-09,34033,Sep,121305.0,10986.0,121305.0
2002-10,34033,Oct,122088.0,11248.0,122088.0
2002-11,34033,Nov,122700.0,11198.0,122700.0
2002-12,34033,Dec,123169.0,10914.0,123169.0
2003-01,34033,Jan,123672.0,10483.0,123672.0
2003-02,34033,Feb,124320.0,9936.0,124320.0
2003-03,34033,Mar,124995.0,9326.0,124995.0
2003-04,34033,Apr,125626.0,8672.0,125626.0
2003-05,34033,May,126526.0,8568.0,126526.0
2003-06,34033,Jun,127488.0,8610.0,127488.0
2003-07,34033,Jul,128468.0,8760.0,128468.0
2003-08,34033,Aug,130131.0,9651.0,130131.0
2003-09,34033,Sep,132012.0,10707.0,132012.0
2003-10,34033,Oct,134273.0,12185.0,134273.0
2003-11,34033,Nov,135120.0,12420.0,135120.0
2003-12,34033,Dec,135850.0,12681.0,135850.0
2004-01,34033,Jan,136322.0,12650.0,136322.0
2004-02,34033,Feb,137730.0,13410.0,137730.0
2004-03,34033,Mar,139242.0,14247.0,139242.0
2004-04,34033,Apr,140914.0,15288.0,140914.0
2004-08,34033,Aug,129589.0,3063.0,129589.0
2004-09,34033,Sep,130165.0,2677.0,130165.0
2004-10,34033,Oct,131716.0,3248.0,131716.0
2004-11,34033,Nov,133100.0,2969.0,133100.0
2004-12,34033,Dec,134315.0,2303.0,134315.0
2005-01,34033,Jan,135391.0,1118.0,135391.0
2005-02,34033,Feb,136138.0,1018.0,136138.0
2005-03,34033,Mar,137279.0,1429.0,137279.0
2005-04,34033,Apr,139945.0,3623.0,139945.0
2005-05,34033,May,143262.0,5532.0,143262.0
2005-06,34033,Jun,146918.0,7676.0,146918.0
2005-07,34033,Jul,149580.0,8666.0,149580.0
2005-08,34033,Aug,152200.0,22611.0,152200.0
2005-09,34033,Sep,154382.0,24217.0,154382.0
2005-10,34033,Oct,156040.0,24324.0,156040.0
2005-11,34033,Nov,157903.0,24803.0,157903.0
2005-12,34033,Dec,160194.0,25879.0,160194.0
2006-01,34033,Jan,162226.0,26835.0,162226.0
2006-02,34033,Feb,164488.0,28350.0,164488.0
2006-03,34033,Mar,166292.0,29013.0,166292.0
2006-04,34033,Apr,168642.0,28697.0,168642.0
2006-05,34033,May,170760.0,27498.0,170760.0
2006-06,34033,Jun,173224.0,26306.0,173224.0
2006-07,34033,Jul,175286.0,25706.0,175286.0
2006-08,34033,Aug,176534.0,24334.0,176534.0
2006-09,34033,Sep,174872.0,20490.0,174872.0
2006-10,34033,Oct,175842.0,19802.0,175842.0
2006-11,34033,Nov,175220.0,17317.0,175220.0
2006-12,34033,Dec,176348.0,16154.0,176348.0
2007-01,34033,Jan,173847.0,11621.0,173847.0
2007-02,34033,Feb,173830.0,9342.0,173830.0
2007-03,34033,Mar,176093.0,9801.0,176093.0
2007-04,34033,Apr,178630.0,9988.0,178630.0
2007-05,34033,May,178781.0,8021.0,178781.0
2007-06,34033,Jun,177500.0,4276.0,177500.0
2007-07,34033,Jul,177104.0,1818.0,177104.0
2007-08,34033,Aug,177960.0,1426.0,177960.0
2007-09,34033,Sep,179382.0,4510.0,179382.0
2007-10,34033,Oct,181169.0,5327.0,181169.0
2007-11,34033,Nov,182645.0,7425.0,182645.0
2007-12,34033,Dec,183057.0,6709.0,183057.0
2008-01,34033,Jan,182052.0,8205.0,182052.0
2008-02,34033,Feb,181099.0,7269.0,181099.0
2008-03,34033,Mar,179477.0,3384.0,179477.0
2008-04,34033,Apr,177759.0,-871.0,177759.0
2008-05,34033,May,176671.0,-2110.0,176671.0
2008-06,34033,Jun,175863.0,-1637.0,175863.0
2008-07,34033,Jul,175226.0,-1878.0,175226.0
2008-08,34033,Aug,174034.0,-3926.0,174034.0
2008-09,34033,Sep,172980.0,-6402.0,172980.0
2008-10,34033,Oct,171622.0,-9547.0,171622.0
2008-11,34033,Nov,170480.0,-12165.0,170480.0
2008-12,34033,Dec,169486.0,-13571.0,169486.0
2009-01,34033,Jan,169222.0,-12830.0,169222.0
2009-02,34033,Feb,168521.0,-12578.0,168521.0
2009-03,34033,Mar,167623.0,-11854.0,167623.0
2009-04,34033,Apr,166227.0,-11532.0,166227.0
2009-05,34033,May,165123.0,-11548.0,165123.0
2009-06,34033,Jun,164019.0,-11844.0,164019.0
2009-07,34033,Jul,162854.0,-12372.0,162854.0
2009-08,34033,Aug,161781.0,-12253.0,161781.0
2009-09,34033,Sep,160942.0,-12038.0,160942.0
2009-10,34033,Oct,160065.0,-11557.0,160065.0
2009-11,34033,Nov,159490.0,-10990.0,159490.0
2009-12,34033,Dec,159070.0,-10416.0,159070.0
2010-01,34033,Jan,159288.0,-9934.0,159288.0
2010-02,34033,Feb,159129.0,-9392.0,159129.0
2010-03,34033,Mar,158878.0,-8745.0,158878.0
2010-04,34033,Apr,158359.0,-7868.0,158359.0
2010-05,34033,May,157722.0,-7401.0,157722.0
2010-06,34033,Jun,157248.0,-6771.0,157248.0
2010-07,34033,Jul,156714.0,-6140.0,156714.0
2010-08,34033,Aug,156600.0,-5181.0,156600.0
2010-09,34033,Sep,156231.0,-4711.0,156231.0
2010-10,34033,Oct,155389.0,-4676.0,155389.0
2010-11,34033,Nov,154582.0,-4908.0,154582.0
2010-12,34033,Dec,153849.0,-5221.0,153849.0
2011-01,34033,Jan,153928.0,-5360.0,153928.0
2011-02,34033,Feb,153607.0,-5522.0,153607.0
2011-03,34033,Mar,152970.0,-5908.0,152970.0
2011-04,34033,Apr,151902.0,-6457.0,151902.0
2011-05,34033,May,150963.0,-6759.0,150963.0
2011-06,34033,Jun,150214.0,-7034.0,150214.0
2011-07,34033,Jul,149565.0,-7149.0,149565.0
2011-08,34033,Aug,149034.0,-7566.0,149034.0
2011-09,34033,Sep,148677.0,-7554.0,148677.0
2011-10,34033,Oct,148082.0,-7307.0,148082.0
2011-11,34033,Nov,147668.0,-6914.0,147668.0
2011-12,34033,Dec,147268.0,-6581.0,147268.0
2012-01,34033,Jan,147484.0,-6444.0,147484.0
2012-02,34033,Feb,147434.0,-6173.0,147434.0
2012-03,34033,Mar,147312.0,-5658.0,147312.0
2012-04,34033,Apr,146897.0,-5005.0,146897.0
2012-05,34033,May,146759.0,-4204.0,146759.0
2012-06,34033,Jun,146642.0,-3572.0,146642.0
2012-07,34033,Jul,146545.0,-3020.0,146545.0
2012-08,34033,Aug,146454.0,-2580.0,146454.0
2012-09,34033,Sep,146549.0,-2128.0,146549.0
2012-10,34033,Oct,146455.0,-1627.0,146455.0
2012-11,34033,Nov,146448.0,-1220.0,146448.0
2012-12,34033,Dec,146471.0,-797.0,146471.0
2013-01,34033,Jan,147040.0,-444.0,147040.0
2013-02,34033,Feb,147364.0,-70.0,147364.0
2013-03,34033,Mar,147533.0,221.0,147533.0
2013-04,34033,Apr,147396.0,499.0,147396.0
2013-05,34033,May,147365.0,606.0,147365.0
2013-06,34033,Jun,147341.0,699.0,147341.0
2013-07,34033,Jul,147236.0,691.0,147236.0
2013-08,34033,Aug,147354.0,900.0,147354.0
